timestamp,site,T_amb,HR,LF,P_mesuree,P_ref,delta_P,T_norm,I_ineff_ref,cluster_fcm,u_nominal,u_moderate,u_critical
2024-01-21 15:00:00,Site_2,27.18,42.75,0.895,47.18,50.0,-0.0564,0.2392,0.1047,0,0.9131480470530167,0.0701925722766331,0.016659380670350256
2024-02-05 12:00:00,Site_2,20.88,50.49,0.9179,52.16,50.0,0.0432,0.0295,0.0462,0,0.9201318590754284,0.06074777669310482,0.019120364231466718
2024-01-11 00:00:00,Site_2,26.53,53.26,0.8661,43.21,50.0,-0.1358,0.2178,0.103,0,0.9006684932639284,0.07794240352425283,0.021389103211818847
2024-01-29 09:00:00,Site_2,25.68,58.11,0.9279,47.94,50.0,-0.0411,0.1893,0.0807,0,0.9624579494782873,0.029821314999357498,0.007720735522355024
2024-01-19 09:00:00,Site_2,26.0,63.82,0.6903,56.91,50.0,0.1382,0.2,0.1941,0,0.5037719206054503,0.41749843702987194,0.07872964236467772
2024-01-07 15:00:00,Site_2,28.07,72.15,0.7884,57.9,50.0,0.1581,0.2689,0.2076,1,0.41913672820192444,0.5150209167161773,0.06584235508189824
2024-01-02 06:00:00,Site_2,34.43,67.94,0.7153,63.2,50.0,0.2639,0.481,0.3441,1,0.00927094083445753,0.9764460839749154,0.014282975190627082
2024-01-04 09:00:00,Site_2,41.96,51.25,0.4029,64.3,50.0,0.2861,0.7321,0.5044,2,0.05573178143729932,0.22487888741803225,0.7193893311446683
2024-02-02 09:00:00,Site_2,20.45,57.24,0.8715,43.48,50.0,-0.1304,0.015,0.0309,0,0.9180629830419254,0.06079205144706656,0.02114496551100815
2024-01-03 21:00:00,Site_2,30.28,66.29,0.698,61.69,50.0,0.2338,0.3428,0.2856,1,0.10262681769251518,0.8370242479544887,0.06034893435299612
2024-01-02 03:00:00,Site_2,26.53,48.28,0.8297,44.71,50.0,-0.1059,0.2178,0.1103,0,0.9056834573636217,0.07509400929180597,0.019222533344572485
2024-02-17 09:00:00,Site_2,34.06,66.38,0.7258,60.18,50.0,0.2036,0.4688,0.3105,1,0.0015076865379108888,0.9970011472153074,0.001491166246781607
2024-01-29 15:00:00,Site_2,26.9,74.26,0.6695,63.2,50.0,0.264,0.2301,0.2655,1,0.27726949257436345,0.6040617642326824,0.11866874319295406
2024-01-04 18:00:00,Site_2,27.45,57.45,0.7873,52.39,50.0,0.0477,0.2483,0.1509,0,0.7228353555437513,0.23705436957218945,0.04011027488405919
2024-01-12 03:00:00,Site_2,41.71,25.0,0.6009,80.77,50.0,0.6153,0.7237,0.61,2,0.024928099403792682,0.08989010878765606,0.8851817918085512
2024-01-23 09:00:00,Site_2,22.63,60.43,0.75,53.91,50.0,0.0782,0.0876,0.1159,0,0.8169290546218043,0.14457743890626387,0.038493506471931796
2024-01-04 09:00:00,Site_2,22.96,59.2,0.836,48.95,50.0,-0.0209,0.0987,0.0673,0,0.9827967076516319,0.013460578249945562,0.003742714098422468
2024-01-05 03:00:00,Site_2,15.0,53.6,0.9303,52.49,50.0,0.0498,0.0,0.0364,0,0.8930648557438035,0.08029751370655343,0.026637630549643156
2024-01-05 06:00:00,Site_2,35.23,54.96,0.6059,61.68,50.0,0.2335,0.5077,0.3616,1,0.041658595544167745,0.8618518664620614,0.09648953799377091
2024-01-08 15:00:00,Site_2,30.88,53.7,0.7778,54.65,50.0,0.0931,0.3628,0.2133,1,0.26956005372635083,0.6716233253447521,0.05881662092889703
2024-02-06 15:00:00,Site_2,23.17,35.0,0.8726,45.63,50.0,-0.0873,0.1055,0.0624,0,0.9805703329506756,0.014973811396061706,0.004455855653262617
2024-01-11 06:00:00,Site_2,39.81,52.3,0.4641,74.65,50.0,0.493,0.6604,0.5602,2,0.011029141373123098,0.04573486298037181,0.9432359956465052
2024-02-02 09:00:00,Site_2,44.06,64.44,0.436,71.72,50.0,0.4343,0.802,0.589,2,0.015011606021652687,0.055296587073638694,0.9296918069047085
2024-01-01 15:00:00,Site_2,26.37,39.22,0.8648,51.71,50.0,0.0343,0.2123,0.1168,0,0.9040768547990525,0.0794328715448953,0.01649027365605211
2024-01-25 15:00:00,Site_2,17.74,60.61,0.763,43.51,50.0,-0.1297,0.0,0.0474,0,0.8647063727733688,0.09984012056744332,0.03545350665918787
2024-01-12 06:00:00,Site_2,45.03,46.58,0.4936,74.68,50.0,0.4937,0.8344,0.6155,2,0.010979866935747318,0.039281479969982526,0.94973865309427
2024-01-12 12:00:00,Site_2,28.02,64.98,0.707,65.79,50.0,0.3158,0.2672,0.2942,1,0.20980497750797966,0.6660137108184133,0.12418131167360699
2024-01-31 09:00:00,Site_2,31.84,45.0,0.7943,57.65,50.0,0.1531,0.3945,0.2481,1,0.1244449621795852,0.8304646966707109,0.0450903411497039
2024-01-12 00:00:00,Site_2,40.1,42.17,0.5451,73.65,50.0,0.4731,0.67,0.5384,2,0.007440379998373321,0.03648645046581785,0.9560731695358088
2024-02-11 09:00:00,Site_2,31.0,54.84,0.6113,56.58,50.0,0.1316,0.3668,0.2653,1,0.15112730832882998,0.7635051963041827,0.08536749536698737
2024-01-21 15:00:00,Site_2,43.61,38.43,0.3479,67.89,50.0,0.3579,0.7871,0.567,2,0.04481370282366601,0.15186832912757833,0.8033179680487555
2024-01-27 06:00:00,Site_2,31.89,71.93,0.7987,64.41,50.0,0.2882,0.3965,0.3087,1,0.08480694892234135,0.8501534997004695,0.06503955137718903
2024-01-16 06:00:00,Site_2,27.83,62.04,0.8816,47.26,50.0,-0.0549,0.261,0.115,0,0.8742023693757789,0.10261743697751192,0.023180193646709046
2024-01-10 18:00:00,Site_2,30.9,65.24,0.6131,59.78,50.0,0.1956,0.3632,0.2925,1,0.10961973818770912,0.8076477770813658,0.08273248473092505
2024-01-05 18:00:00,Site_2,23.91,35.49,0.759,51.93,50.0,0.0386,0.1304,0.1112,0,0.8665699110832599,0.10726731906325562,0.026162769853484456
2024-01-31 18:00:00,Site_2,28.6,80.0,0.763,63.76,50.0,0.2753,0.2867,0.2716,1,0.2154244357669947,0.6921421728011585,0.09243339143184683
2024-01-28 21:00:00,Site_2,33.64,72.77,0.85,60.8,50.0,0.2161,0.4545,0.2863,1,0.09228507721104796,0.8491756470038365,0.05853927578511555
2024-01-21 06:00:00,Site_2,22.93,58.74,0.9203,46.66,50.0,-0.0668,0.0975,0.0501,0,0.9791029914893906,0.01604644776871229,0.004850560741897037
2024-01-09 09:00:00,Site_2,25.19,52.26,0.9799,52.48,50.0,0.0495,0.173,0.0868,0,0.8880914948426842,0.08872019855039803,0.02318830660691779
2024-01-16 12:00:00,Site_2,25.23,44.8,0.8751,57.11,50.0,0.1422,0.1744,0.15,0,0.7567617238502063,0.2001120236376007,0.04312625251219287
2024-01-01 12:00:00,Site_2,18.53,41.54,0.8145,50.58,50.0,0.0116,0.0,0.0423,0,0.9001467654708554,0.07537753139237428,0.024475703136770294
2024-01-17 18:00:00,Site_2,44.64,38.72,0.4671,75.31,50.0,0.5061,0.8212,0.6218,2,0.010698459732644328,0.03743882813595521,0.9518627121314004
2024-01-08 09:00:00,Site_2,44.7,40.97,0.3852,66.21,50.0,0.3242,0.8232,0.557,2,0.04787863264273981,0.16648092447809326,0.785640442879167
2024-01-16 21:00:00,Site_2,34.87,59.92,0.8398,60.79,50.0,0.2159,0.4957,0.3027,1,0.06936316955465205,0.872812316031084,0.057824514414263936
2024-02-03 06:00:00,Site_2,40.85,62.28,0.417,80.18,50.0,0.6036,0.6949,0.6314,2,0.024658571800712008,0.07973989756117535,0.8956015306381127
2024-02-01 15:00:00,Site_2,29.57,53.19,0.7441,62.69,50.0,0.2538,0.3189,0.277,1,0.15207250813265827,0.7746766072557697,0.07325088461157205
2024-01-26 18:00:00,Site_2,27.87,45.0,0.688,56.95,50.0,0.139,0.2625,0.2168,1,0.35782951499328414,0.5635762267933986,0.0785942582133173
2024-02-04 09:00:00,Site_2,45.76,64.72,0.4458,75.93,50.0,0.5185,0.8588,0.6448,2,0.019542631325131857,0.0636284155154833,0.916828953159385
2024-01-13 09:00:00,Site_2,35.12,67.52,0.6626,59.21,50.0,0.1842,0.5038,0.3267,1,0.020328522699430626,0.9512964552454887,0.028375022055080662
2024-01-13 18:00:00,Site_2,43.27,53.13,0.5953,69.22,50.0,0.3845,0.7756,0.5254,2,0.023159974428776722,0.11558109434993473,0.8612589312212884
2024-01-07 12:00:00,Site_2,32.13,60.82,0.6909,55.51,50.0,0.1102,0.4044,0.2529,1,0.11087563654331375,0.8381248313993306,0.050999532057355634
2024-01-18 09:00:00,Site_2,38.1,35.03,0.4889,71.83,50.0,0.4366,0.6032,0.5098,2,0.028708504805763688,0.14532780464173625,0.8259636905525001
2024-01-19 12:00:00,Site_2,40.9,25.83,0.594,70.1,50.0,0.4019,0.6966,0.5059,2,0.020828132887677993,0.1238273992309193,0.8553444678814027
2024-02-02 12:00:00,Site_2,27.99,43.44,0.8515,49.09,50.0,-0.0182,0.2664,0.1229,0,0.8375194907762882,0.13543925175246008,0.027041257471251676
2024-01-05 03:00:00,Site_2,32.97,64.69,0.6487,54.3,50.0,0.0861,0.4324,0.2603,1,0.1221576800382266,0.8067450503074413,0.0710972696543322
2024-01-20 03:00:00,Site_2,21.01,54.37,0.8556,46.91,50.0,-0.0617,0.0337,0.0407,0,0.9522161239843512,0.03615341838755697,0.011630457628091768
2024-01-13 00:00:00,Site_2,34.32,58.4,0.6285,65.99,50.0,0.3197,0.4773,0.3852,1,0.04901980418329058,0.810433680405145,0.14054651541156446
2024-01-26 03:00:00,Site_2,32.41,59.86,0.6322,61.29,50.0,0.2258,0.4137,0.32,1,0.04810932496179723,0.8981120201627766,0.05377865487542614
2024-01-10 03:00:00,Site_2,36.8,80.0,0.7562,50.0,50.0,0.0,0.5599,0.2447,1,0.19365683291896565,0.6873704949281586,0.11897267215287578
2024-01-02 12:00:00,Site_2,33.3,71.35,0.736,51.98,50.0,0.0396,0.4433,0.2258,1,0.1970379894089587,0.7305849047993083,0.07237710579173304
2024-01-06 06:00:00,Site_2,17.54,67.59,0.8665,48.33,50.0,-0.0334,0.0,0.0267,0,0.9298611069829202,0.05260812537582423,0.017530767641255548
2024-01-08 06:00:00,Site_2,40.15,36.46,0.4583,65.56,50.0,0.3111,0.6715,0.4834,2,0.046690367018874884,0.2375972758142581,0.7157123571668671
2024-01-28 18:00:00,Site_2,37.7,51.97,0.713,62.83,50.0,0.2565,0.5901,0.3794,1,0.03957749455670066,0.8470520464453034,0.11337045899799597
2024-02-13 18:00:00,Site_2,30.11,63.23,0.85,65.47,50.0,0.3094,0.337,0.2872,1,0.19781043649531632,0.697337225054618,0.10485233845006565
2024-01-19 06:00:00,Site_2,36.48,43.82,0.5212,68.65,50.0,0.373,0.5495,0.4559,2,0.0566095883652963,0.38462077545590745,0.5587696361787963
2024-02-10 09:00:00,Site_2,31.54,62.74,0.8245,50.0,50.0,0.0,0.3847,0.1698,1,0.4625152039911863,0.46841517410965755,0.06906962189915619
2024-02-17 18:00:00,Site_2,40.57,79.92,0.6788,61.29,50.0,0.2258,0.6858,0.4059,1,0.07034252261064883,0.6273546717673788,0.30230280562197237
2024-02-11 18:00:00,Site_2,33.36,77.06,0.7108,64.07,50.0,0.2815,0.4453,0.3404,1,0.021376171124100063,0.9492485991141625,0.029375229761737554
2024-01-07 06:00:00,Site_2,38.64,51.87,0.4742,74.13,50.0,0.4826,0.6213,0.5398,2,0.019829679137105136,0.087379095821158,0.8927912250417368
2024-01-07 21:00:00,Site_2,47.08,25.0,0.415,74.75,50.0,0.4951,0.9027,0.6557,2,0.03128541864508506,0.09639863961610605,0.872315941738809
2024-01-11 00:00:00,Site_2,42.56,48.14,0.4975,71.68,50.0,0.4337,0.752,0.5589,2,0.004495484094044698,0.019440733939497364,0.9760637819664579
2024-02-06 06:00:00,Site_2,32.36,59.95,0.7007,63.37,50.0,0.2673,0.4119,0.3243,1,0.031569142091966984,0.9346142819598947,0.033816575948138285
2024-01-19 03:00:00,Site_2,40.7,65.3,0.7024,59.15,50.0,0.1831,0.69,0.3834,1,0.08232760397889005,0.6675990579695552,0.25007333805155474
2024-02-04 00:00:00,Site_2,18.57,58.47,0.8053,46.34,50.0,-0.0732,0.0,0.0389,0,0.9068114006447261,0.06958006782588468,0.023608531529389205
2024-01-23 03:00:00,Site_2,45.01,44.33,0.5169,75.96,50.0,0.5192,0.8336,0.622,2,0.011178245611085831,0.03971584307242225,0.9491059113164919
2024-01-28 09:00:00,Site_2,29.28,59.61,0.8296,59.87,50.0,0.1975,0.3095,0.2312,1,0.29606578216816526,0.6333535986049587,0.070580619226876
2024-01-10 15:00:00,Site_2,28.95,74.11,0.6484,56.45,50.0,0.129,0.2983,0.2328,1,0.2673644310744342,0.6482995869258465,0.08433598199971924
2024-01-25 18:00:00,Site_2,26.43,66.59,0.6961,52.17,50.0,0.0435,0.2143,0.1553,0,0.6454626667701504,0.29611171799678965,0.058425615233059905
2024-01-23 06:00:00,Site_2,46.68,44.17,0.4638,70.51,50.0,0.4102,0.8894,0.6031,2,0.030055062919441076,0.103163912738183,0.8667810243423759
2024-01-29 18:00:00,Site_2,37.91,65.0,0.6273,77.65,50.0,0.553,0.5969,0.5323,2,0.0434141722855563,0.19806147274175454,0.7585243549726892
2024-01-31 21:00:00,Site_2,41.72,32.12,0.72,78.83,50.0,0.5767,0.724,0.5689,2,0.049951578635927876,0.19421519968436218,0.7558332216797099
2024-01-13 03:00:00,Site_2,21.64,44.29,0.9564,58.0,50.0,0.16,0.0547,0.0999,0,0.7869912647637783,0.1624653833232084,0.050543351913013415
2024-01-17 00:00:00,Site_2,21.06,52.82,0.9756,53.15,50.0,0.063,0.0353,0.0456,0,0.8845499975323435,0.08726342831981371,0.02818657414784281
2024-01-31 12:00:00,Site_2,37.02,68.49,0.6716,56.11,50.0,0.1222,0.5674,0.3193,1,0.06523107854681302,0.8441725971237958,0.09059632432939112
2024-01-10 21:00:00,Site_2,34.32,57.51,0.8269,62.47,50.0,0.2495,0.4772,0.3139,1,0.05798458775500925,0.88859874793823,0.0534166643067608
2024-01-26 09:00:00,Site_2,20.12,55.3,0.8375,48.31,50.0,-0.0338,0.004,0.0339,0,0.9259722789154394,0.05566894616339181,0.018358774921168892
2024-01-06 09:00:00,Site_2,36.62,74.23,0.6915,65.51,50.0,0.3102,0.5539,0.3951,1,0.039111623631415196,0.8235080195828681,0.13738035678571667
2024-01-24 12:00:00,Site_2,41.93,53.63,0.5596,77.51,50.0,0.5501,0.7311,0.5915,2,0.007118314493466754,0.028171058161593057,0.9647106273449403
2024-01-14 12:00:00,Site_2,39.42,32.3,0.44,83.84,50.0,0.6767,0.6474,0.6431,2,0.043260765752538864,0.13032804964530773,0.8264111846021535
2024-01-28 06:00:00,Site_2,31.72,50.75,0.6988,53.81,50.0,0.0761,0.3906,0.2312,1,0.1857287312739706,0.7501369090846675,0.06413435964136192
2024-01-10 21:00:00,Site_2,37.12,37.76,0.4847,68.36,50.0,0.3672,0.5706,0.468,2,0.05296666791250159,0.3117066965488712,0.6353266355386272
2024-01-24 12:00:00,Site_2,28.68,46.28,0.7182,56.6,50.0,0.132,0.2892,0.217,1,0.3276352996010147,0.603386421523538,0.06897827887544733
2024-01-30 15:00:00,Site_2,22.61,49.57,0.8345,50.92,50.0,0.0183,0.087,0.0718,0,0.9620264416256509,0.029770252224930106,0.00820330614941908
2024-02-01 03:00:00,Site_2,28.37,56.91,0.8005,62.0,50.0,0.2401,0.2791,0.2456,1,0.28519020755522323,0.631890057307504,0.08291973513727278
2024-01-13 12:00:00,Site_2,33.17,61.77,0.673,67.14,50.0,0.3427,0.4388,0.3732,1,0.056832269607076574,0.8246023240101208,0.11856540638280263
2024-02-03 18:00:00,Site_2,40.06,56.28,0.691,62.2,50.0,0.2441,0.6687,0.4057,1,0.06460120929584764,0.6578338482368886,0.2775649424672637
2024-01-30 00:00:00,Site_2,21.56,56.01,0.9153,49.57,50.0,-0.0086,0.0519,0.0351,0,0.960685452040511,0.030023741846227647,0.009290806113261421
2024-01-18 18:00:00,Site_2,27.19,62.18,0.7187,52.25,50.0,0.0449,0.2397,0.1604,0,0.6292202102754183,0.31508506380879,0.05569472591579179
2024-01-13 06:00:00,Site_2,23.47,60.64,0.8876,51.23,50.0,0.0246,0.1157,0.0741,0,0.9777634036663017,0.017564887830630465,0.0046717085030679815
2024-01-22 21:00:00,Site_2,42.07,37.96,0.3801,71.87,50.0,0.4375,0.7358,0.5784,2,0.02294544678792275,0.08274965845666804,0.8943048947554093
2024-02-04 18:00:00,Site_2,43.68,50.72,0.4499,74.51,50.0,0.4903,0.7892,0.6069,2,0.008262724597589805,0.029878625655773323,0.9618586497466368
2024-01-27 09:00:00,Site_2,31.91,74.98,0.7301,65.81,50.0,0.3163,0.3969,0.3352,1,0.06493400612863326,0.8616048093143482,0.07346118455701842
2024-02-09 00:00:00,Site_2,36.55,73.32,0.6208,68.17,50.0,0.3634,0.5517,0.4325,1,0.05382658486003137,0.5838854439635562,0.3622879711764125
2024-01-28 03:00:00,Site_2,22.07,54.75,0.8275,45.64,50.0,-0.0872,0.0691,0.0587,0,0.9555971799779842,0.033886448400133655,0.010516371621882098
2024-01-08 12:00:00,Site_2,39.01,61.51,0.7239,59.1,50.0,0.1819,0.6337,0.3589,1,0.06558473873392082,0.7894137257290321,0.1450015355370471
2024-02-02 06:00:00,Site_2,29.85,59.29,0.6397,60.44,50.0,0.2089,0.3285,0.281,1,0.1395507294852863,0.7774276345521278,0.08302163596258587
2024-01-28 09:00:00,Site_2,42.17,26.91,0.5594,76.81,50.0,0.5361,0.7389,0.588,2,0.005253580796943768,0.02114511864301842,0.9736013005600379
2024-02-02 06:00:00,Site_2,47.86,33.08,0.596,74.55,50.0,0.491,0.9286,0.6268,2,0.037180714780373075,0.12392679534900261,0.8388924898706244
2024-01-29 03:00:00,Site_2,26.08,61.15,0.8945,45.27,50.0,-0.0947,0.2027,0.092,0,0.9449548982478844,0.043484098245272475,0.011561003506843175
2024-01-03 06:00:00,Site_2,21.93,53.24,0.879,53.4,50.0,0.0681,0.0643,0.0773,0,0.9208466740163811,0.06149216057572401,0.017661165407894874
2024-01-22 00:00:00,Site_2,27.95,52.86,0.9418,47.92,50.0,-0.0416,0.2649,0.1043,0,0.8558474469396052,0.11646515963042506,0.02768739342996959
2024-02-06 12:00:00,Site_2,18.06,56.37,0.8458,50.22,50.0,0.0045,0.0,0.0329,0,0.916562643318271,0.06290503694068919,0.02053231974103986
2024-02-08 09:00:00,Site_2,26.0,45.0,0.7886,61.16,50.0,0.2232,0.2,0.2127,0,0.4674000471580678,0.44832812996364124,0.08427182287829099
2024-01-13 03:00:00,Site_2,37.04,55.29,0.727,66.91,50.0,0.3382,0.5678,0.4055,1,0.05098641912807969,0.7584752827207265,0.1905382981511939
2024-01-31 00:00:00,Site_2,31.59,65.23,0.7027,55.5,50.0,0.1101,0.3864,0.2443,1,0.1367933302399784,0.81013547700024,0.05307119275978158
2024-01-04 12:00:00,Site_2,36.4,54.7,0.5628,67.76,50.0,0.3553,0.5467,0.4387,1,0.05730876628398385,0.500075987100655,0.44261524661536106
2024-01-21 06:00:00,Site_2,43.5,48.87,0.6172,65.5,50.0,0.31,0.7832,0.4902,2,0.048924992638205565,0.26110566991839773,0.6899693374433967
2024-02-15 21:00:00,Site_2,36.77,73.01,0.55,62.41,50.0,0.2482,0.5589,0.3973,1,0.06518101683638416,0.664003428857561,0.27081555430605475
2024-01-12 15:00:00,Site_2,24.89,47.74,0.9116,50.27,50.0,0.0053,0.1629,0.0771,0,0.9763049431307501,0.01892329701639685,0.004771759852852945
2024-01-27 15:00:00,Site_2,16.56,44.52,0.8318,42.38,50.0,-0.1523,0.0,0.0336,0,0.8899081348952201,0.08104204378798038,0.029049821316799517
2024-01-05 15:00:00,Site_2,38.81,52.93,0.5844,59.59,50.0,0.1919,0.627,0.3889,1,0.07207754743983774,0.6601456662966455,0.2677767862635167
2024-01-16 15:00:00,Site_2,33.96,51.07,0.6578,62.42,50.0,0.2483,0.4654,0.3431,1,0.01839296466792734,0.9522101142480281,0.029396921084044455
2024-01-13 21:00:00,Site_2,40.6,36.56,0.53,75.15,50.0,0.503,0.6867,0.5607,2,0.0037729849917794377,0.016639237594253224,0.9795877774139672
2024-01-15 09:00:00,Site_2,22.51,56.87,0.8777,45.95,50.0,-0.0809,0.0836,0.0537,0,0.9770508230838386,0.01757561376517374,0.005373563150987745
2024-01-20 18:00:00,Site_2,21.4,39.59,0.8401,47.45,50.0,-0.0511,0.0467,0.0483,0,0.9579252683258186,0.03206776253684395,0.010006969137337634
2024-02-06 03:00:00,Site_2,44.6,53.33,0.5004,77.48,50.0,0.5497,0.8199,0.6342,2,0.011596088416723958,0.03988961090276811,0.9485143006805079
2024-01-15 00:00:00,Site_2,30.24,43.53,0.9046,48.04,50.0,-0.0393,0.3412,0.1385,0,0.6884618424849301,0.258641739641019,0.05289641787405086
2024-01-05 12:00:00,Site_2,26.07,38.71,0.9114,48.01,50.0,-0.0397,0.2023,0.0885,0,0.9583402946696681,0.03335941233809065,0.008300292992241245
2024-01-14 03:00:00,Site_2,24.97,58.78,0.8723,42.9,50.0,-0.1419,0.1657,0.0836,0,0.9347364761353403,0.05041860858132486,0.014844915283334852
2024-01-08 18:00:00,Site_2,35.09,62.07,0.6908,60.16,50.0,0.2032,0.503,0.3293,1,0.007370712318713595,0.9823802252666872,0.010249062414599233
2024-01-09 03:00:00,Site_2,30.73,49.07,0.6982,65.05,50.0,0.3009,0.3575,0.3209,1,0.09014199865778592,0.8265451527368916,0.08331284860532252
2024-01-18 15:00:00,Site_2,35.71,53.07,0.7163,50.0,50.0,0.0,0.5237,0.24,1,0.19236104335698498,0.6992693843131566,0.10836957232985842
2024-02-03 03:00:00,Site_2,33.92,56.6,0.7312,56.38,50.0,0.1276,0.4638,0.2735,1,0.04893950720202187,0.9200620231757405,0.030998469622237717
2024-01-07 09:00:00,Site_2,31.85,62.75,0.8016,65.85,50.0,0.317,0.3949,0.3205,1,0.0976180282709578,0.817102575192749,0.08527939653629325
2024-02-04 03:00:00,Site_2,45.54,25.91,0.491,70.94,50.0,0.4187,0.8513,0.5882,2,0.019650005410740815,0.07302837061606844,0.9073216239731906
2024-02-01 03:00:00,Site_2,23.77,50.15,0.9088,49.3,50.0,-0.014,0.1257,0.0622,0,0.9919629899489812,0.006309436482720367,0.0017275735682983693
2024-01-20 00:00:00,Site_2,37.61,55.57,0.3674,76.16,50.0,0.5232,0.5868,0.5674,2,0.04709381015584001,0.1594066285364006,0.7934995613077594
2024-01-13 00:00:00,Site_2,39.84,49.5,0.4684,65.96,50.0,0.3191,0.6613,0.4814,2,0.04482450170805329,0.23827418427027086,0.7169013140216758
2024-01-14 06:00:00,Site_2,33.48,70.76,0.85,67.34,50.0,0.3469,0.4495,0.3434,1,0.10955376396307959,0.7634404474843984,0.1270057885525221
2024-01-20 03:00:00,Site_2,39.99,54.67,0.4046,77.25,50.0,0.545,0.6665,0.5976,2,0.022462488780827364,0.07802786377603597,0.8995096474431368
2024-01-21 12:00:00,Site_2,22.27,47.36,0.8203,50.97,50.0,0.0195,0.0756,0.0712,0,0.947773239830768,0.040772982219369945,0.0114537779498621
2024-01-23 00:00:00,Site_2,42.96,34.45,0.3047,70.45,50.0,0.4089,0.7654,0.591,2,0.045878400846922865,0.1451499291762113,0.8089716699768658
2024-01-21 03:00:00,Site_2,42.7,45.12,0.4071,74.89,50.0,0.4977,0.7565,0.6073,2,0.013594067040315416,0.047587821938137334,0.9388181110215473
2024-01-17 00:00:00,Site_2,41.8,46.61,0.3715,75.15,50.0,0.5029,0.7266,0.6063,2,0.022019573169404026,0.07439320071722949,0.9035872261133666
2024-01-11 09:00:00,Site_2,16.35,53.58,0.838,47.41,50.0,-0.0518,0.0,0.0324,0,0.9234351293176574,0.05734792354861515,0.019216947133727572
2024-02-19 18:00:00,Site_2,34.45,66.21,0.7904,59.59,50.0,0.1918,0.4818,0.2968,1,0.03176155130952368,0.9428465380662654,0.025391910624210978
2024-02-06 21:00:00,Site_2,17.89,53.26,0.8794,46.29,50.0,-0.0743,0.0,0.0241,0,0.9285480748178312,0.053251150376938707,0.018200774805230042
2024-01-09 18:00:00,Site_2,26.29,38.06,0.9191,54.11,50.0,0.0823,0.2096,0.1266,0,0.8370312553826886,0.13409155405343232,0.02887719056387907
2024-02-08 18:00:00,Site_2,34.54,66.55,0.7052,66.36,50.0,0.3273,0.4847,0.3759,1,0.0382928742893792,0.8735580602359104,0.08814906547471041
2024-02-15 12:00:00,Site_2,34.13,74.31,0.8312,50.38,50.0,0.0076,0.4709,0.202,1,0.29587449473895977,0.615727780527606,0.08839772473343419
2024-01-28 21:00:00,Site_2,42.1,47.45,0.4468,81.74,50.0,0.6347,0.7366,0.6541,2,0.02460111009531374,0.07735021860520899,0.8980486712994773
2024-02-02 21:00:00,Site_2,42.35,39.45,0.5863,78.41,50.0,0.5682,0.745,0.5992,2,0.013216224190553722,0.05072443458790851,0.9360593412215379
2024-01-26 06:00:00,Site_2,44.14,40.43,0.5685,76.33,50.0,0.5267,0.8048,0.605,2,0.010125943082193863,0.03831707773872377,0.9515569791790824
2024-01-04 00:00:00,Site_2,44.25,58.42,0.3406,83.82,50.0,0.6765,0.8083,0.7192,2,0.04830644055957736,0.12964633900494327,0.8220472204354794
2024-01-16 21:00:00,Site_2,31.19,45.25,0.8507,46.24,50.0,-0.0752,0.3732,0.1605,0,0.6080496156586044,0.32549827619810356,0.06645210814329212
2024-01-18 12:00:00,Site_2,40.71,51.88,0.581,73.62,50.0,0.4725,0.6904,0.5381,2,0.008871372735451652,0.04444614112667456,0.9466824861378738
2024-01-01 03:00:00,Site_2,23.88,41.08,0.9362,43.93,50.0,-0.1214,0.1292,0.058,0,0.948720671885077,0.039157701750226155,0.012121626364696974
2024-01-25 15:00:00,Site_2,40.42,34.41,0.4147,73.28,50.0,0.4655,0.6806,0.5647,2,0.016863006981254938,0.06562019844280965,0.9175167945759353
2024-01-30 21:00:00,Site_2,33.76,56.68,0.7488,60.79,50.0,0.2159,0.4587,0.3079,1,0.006687188720109386,0.9872236474660468,0.006089163813843887
2024-02-07 15:00:00,Site_2,36.13,45.0,0.6047,60.27,50.0,0.2053,0.5378,0.3597,1,0.047859229364928764,0.8392687835049933,0.11287198713007797
2024-01-02 00:00:00,Site_2,29.9,70.09,0.8112,58.81,50.0,0.1762,0.3299,0.2325,1,0.24971948508753508,0.6877849459271411,0.062495568985323824
2024-02-05 15:00:00,Site_2,36.98,77.05,0.6707,61.72,50.0,0.2343,0.566,0.3694,1,0.03179797795540886,0.8849012086676789,0.0833008133769123
2024-01-14 18:00:00,Site_2,32.91,62.78,0.8033,68.76,50.0,0.3751,0.4303,0.3588,1,0.10043486376579217,0.7597033359830992,0.13986180025110867
2024-01-22 09:00:00,Site_2,23.36,62.27,0.8215,47.12,50.0,-0.0576,0.1119,0.0749,0,0.9759892557065962,0.01874446135223363,0.005266282941169913
2024-01-15 15:00:00,Site_2,33.12,59.64,0.653,61.72,50.0,0.2344,0.4373,0.3279,1,0.025570256093753546,0.9422302259173058,0.03219951798894064
2024-01-08 21:00:00,Site_2,42.77,31.61,0.4048,77.64,50.0,0.5529,0.759,0.6335,2,0.017298622678180216,0.056854994217200805,0.9258463831046189
2024-01-30 09:00:00,Site_2,45.67,48.01,0.4782,79.1,50.0,0.582,0.8557,0.6657,2,0.021866306322889953,0.0689980262622927,0.9091356674148174
2024-02-07 21:00:00,Site_2,28.47,71.54,0.8102,54.0,50.0,0.08,0.2824,0.1728,0,0.5882724273446722,0.36067920104347045,0.051048371611857365
